เมื่อพบเครื่องหมายนี้ ผู้ขับขี่ต้องปฏิบัติอย่างไร,https://lh3.googleusercontent.com/J7wZcyRMea-QLVh9Wv_fj7RzS5AN6pAKCl9fyhSiyGIQsW3AMl0QBv-drACGmLMNJAplpRvw0JxqD8ZQ2k-dtXPps7HP7PXKZ2rwo-0w6pLj3aiu6FZ46Ats1XQ9LIiv=w88,"ให้เลี้ยวขวา, ห้ามเลี้ยวซ้าย, ให้เลี้ยวซ้าย, ห้ามเลี้ยวขวา",ให้เลี้ยวซ้าย
เมื่อพบเครื่องหมายนี้ ผู้ขับขี่ต้องปฏิบัติอย่างไร,https://lh6.googleusercontent.com/RJJI3RdlyI2akVR5ClZj51IWEw5E-jAGqaufZ9Rxn0dW4he5XwUgWzM5UauJDjxTpXi58V6czyo3pyRcRdGGI8CbEo4LDP7Ukhvsw4kNpQjxTmEB3fam-PQIsZ2K_Ebg=w78,"ห้ามเฉพาะรถเก๋งเข้าไป ในเขตที่ติดตั้งป้าย, ให้คนเดินเข้าไป ในเขตที่ติดตั้งป้าย, ห้ามขับรถทุกชนิดเข้าไปในทิศทางที่ติดตั้งป้าย, ให้รถเข้าไปได้ ในเขตที่ติดตั้งป้าย",ห้ามขับรถทุกชนิดเข้าไปในทิศทางที่ติดตั้งป้าย
การแซงในข้อใดที่ผู้ขับขี่ไม่ควรปฏิบัติ,,"แซงรถในเขตเส้นประเมื่อปลอดภัย, แซงรถในเขตเส้นทึบ, แซงรถบรรทุกขนาดใหญ่เมื่อปลอดภัย, การแซงด้านซ้ายเมื่อคันหน้าจะเลี้ยวขวา",แซงรถในเขตเส้นทึบ
สาเหตุของการเกิดอุบัติเหตุ,,"คน รถ ถนน, คน, คน รถ ถนน สิ่งแวดล้อม, คน รถ",คน รถ ถนน สิ่งแวดล้อม
ในการขับรถสวนทางกัน,,"ในทางแคบที่ไม่อาจสวนกันได้ ผู้ขับรถคันที่เล็กกว่า ต้องหยุดชิดด้านซ้ายให้รถคันที่ใหญ่กว่าไปก่อน, แซงเข้าไปในช่องเดินรถประจำทางได้, ให้ชะลอความเร็วและขับรถชิดด้านซ้าย, ในทางที่มีสิ่งกีดขวางอยู่ข้างหน้าไม่ต้องหยุดรอให้รถที่สวนมาผ่านไปได้",ให้ชะลอความเร็วและขับรถชิดด้านซ้าย
การใช้ไฟฉุกเฉิน สามารถใช้ได้ในเหตุการณ์ใดต่อไปนี้,,"เมื่อไฟเลี้ยวใช้งานไม่ได้, เมื่อจอดรถซ้อนคันบนถนนที่มีรถวิ่งสวนทาง, เพื่อเตือนให้รถด้านหลังทราบถึงอันตรายที่อยู่ด้านหน้า, เมื่อต้องการเตือนรถที่สวนทางมาว่ากำลังจะหยุดรถ",เพื่อเตือนให้รถด้านหลังทราบถึงอันตรายที่อยู่ด้านหน้า
เครื่องหมายนี้ หมายความว่าอย่างไร,https://lh3.googleusercontent.com/ua1oE3zo3QyJB2pwjCSaF6P9dxtlbawe4tFeRvjodxYaPFiOVHIANv6pJKnT1XicOSE9syKkbFjdJmPle-WsiC5KHhOL_S1F7O4JsR9hk0IhtA8Nloyz5EmP_97tRdjO=w316,"เขตปลอดภัย หรือเกาะสี, เขตจอดรถ, เขตหยุดรถ, เขตหยุดรับ-ส่ง",เขตปลอดภัย หรือเกาะสี
บริเวณทางร่วมทางแยกและมีเครื่องหมายห้ามกลับรถ แต่เจ้าพนักงานจราจรอนุญาตให้กลับรถได้ผู้ขับขี่ ต้องปฏิบัติอย่างไร,,"ให้กลับรถได้ตามคำสั่งของเจ้าพนักงานจราจร, กลับรถได้ถ้าไม่ใช่ทางร่วมทางแยก, กลับรถได้ถ้าไม่มีเครื่องหมายห้ามกลับรถ, กลับรถไม่ได้",ให้กลับรถได้ตามคำสั่งของเจ้าพนักงานจราจร
เมื่อพบเครื่องหมายนี้ ผู้ขับขี่ควรปฏิบัติอย่างไร,https://lh3.googleusercontent.com/k8sSPsS-MYDnrvDUBuNPFAQLFXs_e4dFJYOsta3aHoXkCoYV8B4y5V7HPLaFRb69w80Doshlz2WYKpo7bM2bTDBMvOAWr7PGjCu3v3SFchkeI1BgZP8U64S7dZDCAAIt=w105,"ขับรถให้ช้าลง และชิดขวา ขับรถไปตามทางโค้งกลับรัศมีแคบเริ่มซ้าย, ขับรถให้ช้าลง และชิดซ้าย ขับรถไปตามทางโค้งกลับรัศมีแคบเริ่มขวา, ขับรถให้ช้าลง และชิดขวา ขับรถไปตามทางคดเคี้ยวเริ่มซ้าย, ขับรถให้ช้าลง และชิดซ้าย ระมัดระวังทางข้างหน้าเป็นทางคดเคี้ยวเริ่มขวา",ขับรถให้ช้าลง และชิดซ้าย ระมัดระวังทางข้างหน้าเป็นทางคดเคี้ยวเริ่มขวา
การจอดรถทางลงลาดชัน ล้อหน้าควรอยู่ในลักษณะใด,,"อยู่อย่างไรก็ได้, หันเข้าหาขอบทาง, ตรงและขนานกับขอบทางหรือฟุตบาท, หันออกจากขอบทาง",หันเข้าหาขอบทาง
ข้อใดไม่ใช่สาเหตุที่ทำให้เครื่องยนต์ร้อนจัด,,"น้ำมันเครื่องแห้ง, น้ำกลั่นแบตเตอรี่แห้ง, น้ำในหม้อน้ำแห้ง, สายพานพัดลมขาด",น้ำกลั่นแบตเตอรี่แห้ง
การเปลี่ยนสีรถต้องแจ้งต่อนายทะเบียนภายในกี่วัน,,"10 วัน, 15 วัน, 7 วัน, 20 วัน",7 วัน
กรณีออกรถ ถ้าปล่อยคลัทช์เร็วจะมีผลอย่างไร,,"รถจะแรง, จะกระตุกและดับ, ควบคุมกำลังรถได้ง่าย, ออกตัวได้เร็ว",จะกระตุกและดับ
เครื่องหมายนี้ หมายความว่าอะไร,https://lh4.googleusercontent.com/lQyHXZVAniudELLd4yjm6Nwi8aDhcAU0whztOVaG10-Yug1sJ14fwQCE3QgKiyKSuWvx-X-tAIm3tPcLcylNyexHLymoOtUBAAGyylIBRoGQ4W7ihuWntukNsam_8Kv0=w110,"ทางแคบด้านซ้าย, ทางโค้งซ้าย, ทางข้างหน้าแคบลงทั้งสองด้าน, ทางแคบด้านขวา",ทางข้างหน้าแคบลงทั้งสองด้าน
เมื่อพบเครื่องหมายนี้ ผู้ขับขี่ต้องปฏิบัติอย่างไร?,https://lh5.googleusercontent.com/m1f4v_Kh1FFsNBmdwx2CA263ar8NwUOCoTG_KxFb7X8aOPoWBH8FzV5Pd1IvVBKLvEsqrosasz0FVeRmGOfeJLEdHedTNvtPGWuOuolKUKLmc_IaWIB0iAOD4djXCSGZ=w251,"ให้กลับรถไปทางซ้าย, ห้ามกลับรถไปทางขวา, ให้กลับรถไปทางขวา, ห้ามกลับรถไปทางซ้าย",ห้ามกลับรถไปทางขวา
เมื่อพบเครื่องหมายนี้ ผู้ขับขี่ควรปฏิบัติอย่างไร,https://lh6.googleusercontent.com/SKcl7sKqCrI8wABVMpPIXM1y92NrBw4iTN5bJ2_ELLTQMuWIj51HXiJSo0cdHqAtW6K_wz0zYc5x55trtAwQrHIFYjAnL6MMh-7GQGM2ayXEh4c4zpiBf7bVqujEflbw=w127,"ให้ผู้ขับรถเตรียมพร้อมที่จะให้ทาง, ให้ผู้ขับรถเตรียมพร้อมที่จะจอดรถได้, ให้ผู้ขับรถเตรียมพร้อมที่จะเลี้ยวซ้ายได้, ขับรถให้ช้าลงและระมัดระวังเตรียมพร้อมที่จะหยุดเมื่อถึงป้าย",ขับรถให้ช้าลงและระมัดระวังเตรียมพร้อมที่จะหยุดเมื่อถึงป้าย
ในการบรรทุกสิ่งของ,,"บรรทุกยื่นพ้นตัวรถด้านหน้าไม่เกิน 2.50 เมตร, บรรทุกยื่นพ้นตัวรถด้านหลังไม่เกิน 2.50 เมตร, บรรทุกได้กว้างกว่าความกว้างของตัวรถข้างละ 1 เมตร, บรรทุกสูงโดยวัดจากสิ่งของที่บรรทุกได้เกิน 5 เมตร",บรรทุกยื่นพ้นตัวรถด้านหลังไม่เกิน 2.50 เมตร
เครื่องหมายนี้ หมายความว่าอะไร,https://lh6.googleusercontent.com/eKd7_ZZ0en1O3H4QSfSPa61x22leTmX_FfblEwD6ZzhkoVmif4QaJLmjg6qu7qfPxapejyp835515nrQLtBy3B_OHsPwovObbmU5ILuZAeweVNdv12qPZszsr72bmU1r=w98,"ทางเอกตัดกันรูปตัวที, ทางเอกตัดกันรูปตัววาย, ทางเอกตัดทางโทรูปตัววาย, ทางโทแยกทางเอกเยื้องกัน เริ่มซ้าย",ทางโทแยกทางเอกเยื้องกัน เริ่มซ้าย
เมื่อพบเครื่องหมายนี้ ผู้ขับขี่ควรปฏิบัติอย่างไร,https://lh5.googleusercontent.com/_gT4Ls67opKneqbv0wicZEqbcz6TLdazb9Vl9daNBQcJ4BvYkbV1kYp-fPE6GYaofOHCwvs00UNwvC_4ulwu2782_ln6KrXbANaVIpj7iMiZL1BllUldm4QWDTIpYtma=w109,"ขับรถช้าลง และระมัดระวังอาจมีสัตว์ข้ามทาง, ขับรถช้าลง และระวังเด็กนักเรียน, ขับรถช้าลง และระวังข้างหน้าเป็นสวนสัตว์, ขับรถช้าลง และระมัดระวังคนข้ามถนน",ขับรถช้าลง และระมัดระวังอาจมีสัตว์ข้ามทาง
ข้อใดไม่ควรปฏิบัติในการขับรถให้ถึงจุดหมายปลายทางอย่างปลอดภัย,,"พักผ่อนให้เพียงพอและไม่ดื่มสุรา, ทำความคุ้นเคยกับรถที่จะขับขี่ ในกรณีที่เป็นรถที่ไม่เคยขับขี่มาก่อน, มีจิตสำนึกในการขับขี่อย่างรับผิดชอบ, ขับรถด้วยความเร็วสูงเพื่อให้ถึงปลายทางก่อนที่จะมืด",ขับรถด้วยความเร็วสูงเพื่อให้ถึงปลายทางก่อนที่จะมืด
การเติมลมยาง ควรปฏิบัติอย่างไร,,"เติมเท่าไรก็ได้, ปฏิบัติตามคู่มือการใช้รถ, คาดคะเนด้วยสายตา, ใช้วิธีเคาะแล้วฟังเสียงยาง",ปฏิบัติตามคู่มือการใช้รถ
การโอนรถต้องแจ้งต่อนายทะเบียนภายในกี่วัน,,"15 วัน, 20 วัน, 30 วัน, 45 วัน",15 วัน
เครื่องหมายนี้ หมายความว่าอย่างไร,https://lh5.googleusercontent.com/0uIW5nPgzs_sym_cGDJiRh_DSHOGELDrJHApONEPv2lF8t6H8CVykTAGqY56Ym-EGmSu9P0_Cg04k62JAzVVBiIuZmmpu5zHhbaOrMxSWOjyBj8jKkpAD0B81SqxuC6X=w96,"เขตห้ามแซง, เขตให้ทาง, เขตแซงได้, เขตให้หยุดรถ",เขตห้ามแซง
การจอดรถขวางทางคันอื่น ควรปฏิบัติอย่างไร,,"ปลดเกียร์ว่าง ไม่ใช้เบรกมือ, ใส่เกียร์เดินหน้า, ใส่เบรกมือไว้, ใส่เกียร์ถอยหลัง",ปลดเกียร์ว่าง ไม่ใช้เบรกมือ
การตรวจสอบลมยางที่ถูกต้องควรปฏิบัติอย่างไร,,"เอาเหล็กมาตีที่หน้ายาง, ดูด้วยตาเปล่า, ใช้มือคลำ, ใช้เครื่องวัดลมยาง",ใช้เครื่องวัดลมยาง
ผู้สูญเสียดวงตาไปข้างหนึ่ง แต่เมื่อได้รับการตรวจโดยจักษุแพทย์ว่ายังคงมีสายตาปกติ ขับขี่ยานพาหนะได้หรือไม่,,"ไม่ได้ทุกกรณี, ได้, ได้เฉพาะรถสาธารณะ, ได้เฉพาะยานพาหนะส่วนตัว",ได้
สถานการณ์ใดใช้ไฟฉุกเฉินได้อย่างเหมาะสม,,"เปิดไฟฉุกเฉินในขณะที่หมอกลงจัด, เปิดไฟฉุกเฉินเพื่อให้ผู้ขับขี่ท่านอื่นทราบว่าตนจะวิ่งตรงไป, เปิดไฟฉุกเฉินเมื่อรถจอดเสียอยู่บริเวณไหล่ทาง, เปิดไฟฉุกเฉินเมื่อกำลังจะเลี้ยวซ้ายบริเวณทางแยกที่ไม่มีสัญญาณไฟจราจร",เปิดไฟฉุกเฉินเมื่อรถจอดเสียอยู่บริเวณไหล่ทาง
ดังรูปในกรณีที่รถสีน้ำเงินออกมาจากซอย รถคันใดต้องหยุดให้ทาง,https://lh4.googleusercontent.com/AG3f3H0fy41F_IqkKOYwYpgnwe_LtcPvng5PCMuH2Jxs1RAqoMr0HVyWG5oQEscvAxt9c65JMZDehDRC0eYCOzKdYt7a3bqIeJwRHn5yfitLl7NuJWbVyTxni2ia3rhq=w149,"รถคันที่มีความเร็วต่ำกว่า, รถคันสีน้ำเงิน, รถคันสีน้ำตาล, รถคันใดก็ได้",รถคันสีน้ำเงิน
เมื่อผู้โดยสารเป็นเด็กอายุ 5 ขวบที่มีความสูงน้อยกว่า 1.35 เมตร หากไม่มีที่นั่งสำหรับเด็กควรให้เด็กนั่งอย่างไร,,"ให้เด็กนั่งที่นั่งปกติและคาดเข็มขัดนิรภัยร่วมกับผู้ใหญ่, นั่งหลังที่นั่งผู้โดยสาร, ให้เด็กนั่งที่นั่งปกติและคาดเข็มขัดนิรภัยสำหรับผู้ใหญ่, นั่งระหว่างเด็กคนอื่นๆ",ให้เด็กนั่งที่นั่งปกติและคาดเข็มขัดนิรภัยสำหรับผู้ใหญ่
เมื่อกำลังจะเดินทางกลับบ้านหลังจากช่วงวันหยุดหลายวัน หากท่านไม่สบายและแพทย์สั่งยาที่มีผลต่อการขับรถ ควรปฏิบัติอย่างไร,,"ให้ผู้อื่นขับรถแทน, ไม่ขับรถเกินกว่า 50 กิโลเมตรต่อชั่วโมง, หลีกเลี่ยงการขับรถบนทางหลวงพิเศษ, ขับรถได้เมื่อมีคนโดยสารไปด้วยเท่านั้น",ให้ผู้อื่นขับรถแทน
ข้อใดต่อไปนี้กล่าวได้ถูกต้องเกี่ยวกับการแซงรถคันหน้าที่เคลื่อนตัวด้วยความเร็วที่ใกล้เคียงกัน,,"ใช้ระยะทางและเวลาในการแซงน้อยลง, ใช้ระยะทางเท่าเดิม เวลาในการแซงมากขึ้น, ใช้ระยะทางและเวลาในการแซงมากขึ้น, ใช้ระยะทางมากขึ้น เวลาในการแซงเท่าเดิม",ใช้ระยะทางและเวลาในการแซงมากขึ้น
เมื่อพบเครื่องหมายนี้ ผู้ขับขี่ควรปฏิบัติอย่างไร,https://lh4.googleusercontent.com/PQ_daUtOYfX-urrOs9dXmiRzArtvgOY8uH57n8uXPJE-7u0KHj4eORTK1LYUlb8d4Yx666zabCPBRku9wRw9PRDFDmR8XGumyAtCRyZFWv_v1vTQeWnPNbQe5xj_l84s=w114,"ขับรถให้ช้าลง และระมัดระวังอันตรายจากทางคดเคี้ยว, ขับรถให้ช้าลง และระมัดระวังอันตรายจากทางลื่น, ขับรถให้ช้าลง และระมัดระวังอันตรายจากวัสดุผิวทางหลุดกระเด็น, ขับรถให้ช้าลง และระมัดระวังอันตรายจากหินร่วง",ขับรถให้ช้าลง และระมัดระวังอันตรายจากวัสดุผิวทางหลุดกระเด็น
จากรูป ผู้ขับขี่รถคันสีแดงควรปฏิบัติอย่างไร,https://lh4.googleusercontent.com/Xck2FrKvBeLgRuL3kvouH2XdawHCzOTFXhpW-jdYi-LPdRzOSbC7hL5-LoMzTSX63yetWAV9kvKzICUylQRtnkSyr4NlQ4G1JyW9t9TjA0CUQQQnk06BGEXNrfwGVnsw=w147,"เร่งความเร็วขึ้นและแซงโดยไม่ต้องมองกระจกข้าง, เร่งความเร็วไปข้างหน้าและรีบเปลี่ยนช่องจราจร, มองกระจกข้าง ให้สัญญาณไฟเลี้ยวขวา และเปลี่ยนช่องทางเมื่อปลอดภัย, มองกระจกข้าง ให้สัญญาณไฟฉุกเฉิน และเปลี่ยนช่องทางเมื่อปลอดภัย",มองกระจกข้าง ให้สัญญาณไฟเลี้ยวขวา และเปลี่ยนช่องทางเมื่อปลอดภัย
เมื่อท่านขับรถที่มีน้ำหนักบรรทุกมากข้อใดถูกต้องมากที่สุด,,"ควันไอเสียจะมากขึ้น, เครื่องยนต์ทำงานเต็มประสิทธิภาพ, ระบบกันสะเทือนจะนุ่มนวลมากขึ้น, จะใช้ระยะในการเบรกยาวขึ้น",จะใช้ระยะในการเบรกยาวขึ้น
อุปกรณ์ใดที่ไม่มีส่วนช่วยเพิ่มประสิทธิภาพในการทำงานของเบรกรถ,,"พวงมาลัย, เกียร์, ระบบช่วงล่าง, ยางรถยนต์",พวงมาลัย
หากกำลังขับขี่รถอยู่บนถนน แล้วฝนเริ่มตกผู้ขับขี่ควรปฏิบัติอย่างไร,,"เร่งความเร็วของรถเพื่อให้ผ่านฝนไปให้เร็ว, ลดความเร็วของรถลง, หยุดรถข้างทางทันที, เปิดไฟฉุกเฉินและรีบขับผ่านบริเวณนั้นไป",ลดความเร็วของรถลง
การเติมน้ำในถังพักหม้อน้ำควรอยู่ในระดับใด,,"เต็มถัง, อยู่ระหว่างเกณฑ์สูง-ต่ำ ที่กำหนดไว้ข้างถังพักน้ำ, ครึ่งถัง, เติมเท่าไรก็ได้",อยู่ระหว่างเกณฑ์สูง-ต่ำ ที่กำหนดไว้ข้างถังพักน้ำ
ข้อใดเป็นขั้นตอนก่อนตรวจเช็กและเติมระดับน้ำมันหล่อลื่นเครื่องยนต์ ที่ถูกต้อง,,"จอดรถบนพื้นราบ เช็กน้ำมันขณะยังไม่ติดเครื่อง หรือดับเครื่องยนต์อย่างน้อย  10 นาที, จอดรถบนพื้นราบ เช็กน้ำมันขณะยังติดเครื่องยนต์ หรือดับเครื่องยนต์ทันที, จอดรถบนพื้นราบ เช็กน้ำมันหลังดับเครื่องยนต์ทันที, จอดรถบนพื้นราบ เช็กน้ำมันขณะยังติดเครื่องยนต์อยู่",จอดรถบนพื้นราบ เช็กน้ำมันขณะยังไม่ติดเครื่อง หรือดับเครื่องยนต์อย่างน้อย  10 นาที
รถที่ใช้ความเร็วต่ำ ผู้ขับขี่ต้องปฏิบัติอย่างไร,,"ขับรถที่บริเวณไหล่ทาง, ขับรถชิดขอบทางด้านซ้าย, ขับรถชิดขอบทางด้านขวา, ขับรถได้ทั้งด้านซ้ายและด้านขวา",ขับรถชิดขอบทางด้านซ้าย
เมื่อพบเครื่องหมายนี้ ผู้ขับขี่ต้องปฏิบัติอย่างไร,https://lh3.googleusercontent.com/J14bIGOuLuJX14tKh6xJPdGoG1RScfmIMQB0i3n0I2lN28rq4phCNweULI6JK3KvAzK0SvD71TJp8VI-ClWOc_bjEs4f2X-P4n8Gq__qD1T4W32Ujvt7q2etmkYaNeiW=w200,"ห้ามหยุดรถทุกชนิด, ให้ขับรถไปได้เฉพาะรถเก๋ง เพราะเป็นทางเอก, ต้องหยุดให้รถและคนเดินเท้าในทางขวางหน้าผ่านไปก่อน เมื่อเห็นว่าปลอดภัยแล้ว จึงขับรถต่อไปได้, ให้ลดความเร็วลง และขับต่อไปช้าช้า",ต้องหยุดให้รถและคนเดินเท้าในทางขวางหน้าผ่านไปก่อน เมื่อเห็นว่าปลอดภัยแล้ว จึงขับรถต่อไปได้
ในการขับรถช่วงเวลากลางคืน,,"เปิดไฟหน้า ไฟตัดหมอก และไฟกะพริบฉุกเฉิน, เปิดไฟสูง ตลอดเวลาที่ขับขี่, เปิดไฟต่ำเมื่อมีรถอยู่ด้านหน้าและรถสวนทางมา, เปิดทั้งไฟหน้า และไฟตัดหมอก",เปิดไฟต่ำเมื่อมีรถอยู่ด้านหน้าและรถสวนทางมา
เมื่อพบเครื่องหมายนี้ ผู้ขับขี่ต้องปฏิบัติอย่างไร?,https://lh4.googleusercontent.com/LgFV4XQipJLz6VNRCHC9JB5WuwN9CbGlnxtsycH1rpZSNvKq23WSbV3WjxZlbgYyRcnsjxzeNHtAPqQJDFW5eSP4YQs03TUK4_migzh6swSiVexNSBoGs_zoAd02KgZv=w78,"ห้ามรถยนต์ทุกชนิดผ่านเข้าไปในเขตที่ติดตั้งป้าย, ให้รถยนต์จอด และหยุดรับ-ส่งได้ในเขตที่ติดตั้งป้าย, ห้ามเฉพาะรถผ่านเข้าไปในเขตที่ติดตั้งป้าย, ให้รถยนต์ทุกชนิดผ่านเข้าไปในเขตที่ติดตั้งป้าย",ห้ามรถยนต์ทุกชนิดผ่านเข้าไปในเขตที่ติดตั้งป้าย
รถจักรยานยนต์ที่มีอายุครบกี่ปีต้องนำไปตรวจสภาพรถก่อนเสียภาษีประจำปี,,"2 ปี, 5 ปี, 1 ปี, 3 ปี",5 ปี
หากท่านต้องการที่จะจอดรถดังรูป ท่านสามารถจอดได้หรือไม่,https://lh4.googleusercontent.com/oJ9WIYhF50jQPpk5XK0dMQ3pmAu2h6d-GT0J0Ch1keASRMT_xfADVQo8sCrT5KoIobM2hlRnq_IxkSjsSjk4W8qnZyXGu72RWbQcLVe2MhNslgH-EhFDNz6SOA8ajh0D=w127,"จอดไม่ได้ ถ้าไม่ได้จ่ายเงินให้แก่ผู้ดูแลรถ, จอดได้หากท่านเปิดไฟฉุกเฉิน, จอดไม่ได้ทุกกรณี, จอดได้หากท่านอยู่ในรถ",จอดไม่ได้ทุกกรณี
การขับรถแซงรถคันหน้าต้องแซงด้านขวามือ ยกเว้นกรณีใดที่สามารถแซงด้านซ้ายมือได้,,"แซงรถคันอื่นทางด้านซ้ายในทางเดินรถช่องทางเดียว, แซงรถคันอื่นทางด้านซ้ายเมื่ออยู่ในเขตชุมชน, เมื่อรถที่จะถูกแซงกำลังเลี้ยวขวา หรือให้สัญญาณว่าจะเลี้ยวขวา, แซงรถคันอื่นทางด้านซ้ายขณะรถวิ่งบนสะพาน",เมื่อรถที่จะถูกแซงกำลังเลี้ยวขวา หรือให้สัญญาณว่าจะเลี้ยวขวา
เครื่องหมายนี้ หมายความว่าอะไร,https://lh5.googleusercontent.com/9rWpNFR_8dysURiyyrT6XHrNZhKyMGTHfnsenh6GZb2E5yN43N5ovXEgiG36MDNWwvaxIdrdzRVEzKVpa629Hi6_jHeJHAuVLiqRmPUBEEnx0l_mkfNRg6MMCCPkqBET=w114,"ทางข้างหน้ามีทางเอกตัดกัน, ทางข้างหน้าเป็นทางแคบลง, ทางข้างหน้าเป็นทางแยก, ทางข้างหน้าจะเป็นทางแยก มีวงเวียน",ทางข้างหน้าจะเป็นทางแยก มีวงเวียน
เมื่อรู้สึกตาพร่าจากแสงจากรถทางด้านหลังในตอนกลางคืน ควรปฏิบัติอย่างไร,,"เปิดปิดไฟข้างไปมา, เหยียบเบรกอย่างรวดเร็วเพื่อหยุดรถ, ตั้งกระจกให้อยู่ในตำแหน่งที่ไม่ทำให้ตาพร่า, ตั้งกระจกสะท้อนไปยังคนขับรถคันอื่น",ตั้งกระจกให้อยู่ในตำแหน่งที่ไม่ทำให้ตาพร่า
ในช่องทางเดินรถตั้งแต่สองช่องทางขึ้นไปในทิศทางเดียวกัน ผู้ขับขี่รถจักรยานยนต์ ต้องปฏิบัติอย่างไร,,"ต้องขับรถชิดด้านขวาสุด, ต้องขับรถคล่อมเส้นแบ่งช่องทางเดินรถ, ต้องขับรถชิดด้านซ้ายสุด, ต้องขับรถอยู่ในช่องทางที่ให้ขับตรงไป",ต้องขับรถชิดด้านซ้ายสุด
เมื่อพบผู้สูงวัยกำลังจะข้ามถนนควรปฏิบัติอย่างไร,,"คาดหวังว่าผู้สูงวัยจะรอให้รอผ่านไปก่อนจึงข้าม, เร่งความเร็วเพื่อให้ผ่านไปโดยเร็วที่สุด, ระมัดระวังเพราะผู้สูงวัยอาจจะประมาณความเร็วของรถผิดพลาด, หยุดรอและโบกมือให้ข้ามถนน",ระมัดระวังเพราะผู้สูงวัยอาจจะประมาณความเร็วของรถผิดพลาด
เมื่อพบเครื่องหมายนี้ ผู้ขับขี่ควรปฏิบัติอย่างไร,https://lh5.googleusercontent.com/yFgXNVL0Gw-Qp42yJyeDtxM__draJKfG4B4SVlXc_LLDNA8cLb6i0gX7mPiNd_PwSsSEHIW4h7LZzQ1Hd1KCXjzYva8M2L2-AaukJqdWoUpETEPSoB8PcRQxJJ6XfkyK=w96,"ขับรถให้ช้าลง และระมัดระวังทางข้างหน้ามีทางโค้งขวา, ขับรถให้ช้าลง และระมัดระวังทางข้างหน้าอาจมีรถเข้ามาร่วมจากทางซ้าย, ขับรถให้ช้าลง และระมัดระวังทางข้างหน้ามีทางโค้งรัศมีแคบเลี้ยวซ้าย, ขับรถให้ช้าลง และระมัดระวังทางข้างหน้ามีทางโค้งซ้าย",ขับรถให้ช้าลง และระมัดระวังทางข้างหน้าอาจมีรถเข้ามาร่วมจากทางซ้าย
เมื่อท่านได้ยินเสียงสัญญาณไซเรนของรถฉุกเฉิน ท่านต้องปฏิบัติอย่างไร,,"กะพริบไฟสูงเพื่อเตือนผู้ขับขี่ท่านอื่น, ใช้สัญญาณแตรเพื่อเตือนผู้ขับขี่ท่านอื่น, ทำเป็นไม่ได้ยิน, ให้ทางเพื่อให้รถฉุกเฉินขับผ่านไปก่อน",ให้ทางเพื่อให้รถฉุกเฉินขับผ่านไปก่อน
ข้อใดไม่ควรใช้เบรกมือ,,"หยุดรถติดไฟแดง, หยุดบนทางลาดชัน, ขับรถลงทางลาดชัน, จอดรถ",ขับรถลงทางลาดชัน
เมื่อพบเครื่องหมายนี้ ผู้ขับขี่ต้องปฏิบัติอย่างไร,https://lh5.googleusercontent.com/LFaumSJKEfzuMEWptctKbomZCUTXQtBobJ3VnHxOiv1OEb69qam5LnoBoIK_09UDJXS6Gu0J3hel7EJutDpHtz2X71G40vqchM24fkCvt4TWiLvTYpzZ8eUVHkeCtutV=w142,"ให้ผู้ขับขี่ ขับรถให้ช้าลง แล้วแซงได้, ให้ผู้ขับขี่ชะลอความเร็วลง และรีบเร่งเครื่องไปก่อน, ขับรถให้ช้าลง หากเห็นรถคันอื่นหรือคนเดินเท้าในทางขวางหน้า ต้องหยุดรถก่อนถึงแนวเส้นให้ทาง, ให้ผู้ขับขี่ขับรถอย่างรวดเร็ว",ขับรถให้ช้าลง หากเห็นรถคันอื่นหรือคนเดินเท้าในทางขวางหน้า ต้องหยุดรถก่อนถึงแนวเส้นให้ทาง
เมื่อพบเครื่องหมายนี้ ผู้ขับขี่ควรปฏิบัติอย่างไร,https://lh3.googleusercontent.com/m1iO5EQTLTU1sS3ps4fEjihr8EsaCHa7lqSpEHFk04OixY9AELLx9oWo5wv3Egz0dCsOXestGaPCSyZreIVuB_ICrEqcaIKHOjYVtnSsuzFgZcq2oj8AxIt5GB6x_d3f=w122,"ขับรถให้ช้าลง เพราะทางข้างหน้า ให้ระวังเด็กนักเรียน, ขับรถให้ช้าลง เพราะทางข้างหน้ามีเขตโรงเรียนมีเด็กเยอะ, ขับรถให้ช้าลง เพราะทางข้างหน้ามีคนกำลังทำงาน, ขับรถให้ช้าลง ระมัดระวังคนข้ามถนน",ขับรถให้ช้าลง ระมัดระวังคนข้ามถนน
เมื่อพบเครื่องหมายนี้ ผู้ขับขี่ต้องปฏิบัติอย่างไร,https://lh3.googleusercontent.com/xLDQDyA7gbZ4IPSGxgEqnswC6ZUKQ2cRGRzXYwfJLODQ8tUyDe_m73991tGGJsgI7tKXpQ7TffQBmn7xh-5W0JsxLNdtXuUqBz2hiHD43eKS--sDNIdz1bIab0DIxAie=w78,"ให้รถพ่วงทุกชนิดผ่านเข้าไปในเขตที่ติดตั้งป้าย, ห้ามรถพ่วงทุกชนิดผ่านเข้าไปในเขตที่ติดตั้งป้าย, ให้รถบรรทุกผ่านเข้าไปในเขตที่ติดตั้งป้าย, ห้ามรถบรรทุกทุกชนิดผ่านเข้าออกในเขตทางที่ติดตั้งป้าย",ห้ามรถบรรทุกทุกชนิดผ่านเข้าออกในเขตทางที่ติดตั้งป้าย
